benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed3,lstm,CftsCOMTE,0,1,44.74087408369334,3.8077370680361833,0.0,0.0,0.0,0.7042042907946178,0,0,0.0,0.6881151533571197,0.0,0.7441279290007079,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,1,1,42.8140726247333,3.644564401354505,0.0,0.0,0.0,0.6620574236814487,0,0,0.0,0.738979419550085,0.0,0.7607294175864207,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,2,1,52.81456763080101,4.57749770397738,0.0,0.0,0.0,0.6206465787231285,0,0,0.0,0.6414512447722522,0.0,0.7279705580431788,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,3,1,25.060979144406936,2.046221060163388,0.0,0.0,0.0,0.5770234445491985,0,0,0.0,0.721284132765703,0.0,0.872333948450415,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,4,1,29.782284749087108,2.8728090894155476,0.0,0.0,0.0,0.6400561457832682,0,0,0.0,0.7820990207645246,0.0,0.8321110182306762,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,5,1,25.053530895758858,2.0456123041598686,0.0,0.0,0.0,0.780854417369028,0,0,0.0,0.7968471726358709,0.0,0.8655743744488603,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,6,1,32.96809745996305,2.7074706521811676,0.0,0.0,0.0,0.6989400329841874,0,0,0.0,0.7972700211622398,0.0,0.8310963391562293,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,7,1,45.94100690714117,3.8447061867004586,0.0,0.0,0.0,0.5819385201951822,0,0,0.0,0.729381173131661,0.0,0.7698197981783307,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,8,1,33.72804986998829,2.827440308164525,0.0,0.0,0.0,0.7747860564675517,0,0,0.0,0.7552760766467396,0.0,0.8160109953178306,0.0,0.0
smoke_seed3,lstm,CftsCOMTE,9,1,33.02262645262812,2.7765074766766533,0.0,0.0,0.0,0.5895962058455018,0,0,0.0,0.7979399103633256,0.0,0.8068037110204733,0.0,0.0
