benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full,oracle,OracleCF-Pearl,53,,20.247568826273394,2.539753220120055,0.569,0.0,0.5,1.533915649512532,50,0.0,0.7771399291681619,1.0,0.9999999939109478,,
full,oracle,OracleCF-Pearl,54,,37.70740162719724,4.4071982837646315,0.568,0.0,0.5,1.5651708639308863,50,0.0,0.7900795468185485,1.0,0.9999999940639946,,
full,oracle,OracleCF-Pearl,55,,27.989737222077448,3.5304167611642354,0.577,0.0,0.5,1.2514362083113462,50,0.0,0.7706898498117097,1.0,0.9999999934760256,,
full,oracle,OracleCF-Pearl,56,,21.21769431376041,2.8936327823982544,0.575,0.0,0.5,1.5201811237704221,50,0.0,0.7706083542643913,1.0,0.9999999940733942,,
full,oracle,OracleCF-Pearl,57,,38.503386825565656,4.388068050248413,0.548,0.0,0.5,1.660138788930616,50,0.0,0.7891069430785409,1.0,0.9999999938665962,,
full,oracle,OracleCF-Pearl,58,,47.961111322018496,5.240328604749045,0.53,0.0,0.5,1.5032085004361722,50,0.0,0.7570286532664543,1.0,0.9999999923538039,,
full,oracle,OracleCF-Pearl,59,,39.19717413391904,4.442784356067035,0.57,0.0,0.5,1.6835412015793025,50,0.0,0.8027261839469777,1.0,0.9999999937790046,,
full,oracle,OracleCF-Pearl,60,,34.093137242677365,4.300357504993703,0.585,0.0,0.5,1.5596695969666508,50,0.0,0.782288990950217,1.0,0.9999999935142233,,
full,oracle,OracleCF-Pearl,61,,25.05015753159583,3.3287626951605573,0.59,0.0,0.5,1.2787621705064907,50,0.0,0.7881467077378483,1.0,0.9999999937861771,,
full,oracle,OracleCF-Pearl,62,,1.5000052659883503,1.499999975379323,0.999,0.9,0.99,2.0202010667749035,50,0.0,0.7869568036183373,1.0,0.9999999944651342,,
full,oracle,OracleCF-Pearl,63,,20.247569745863778,2.539753273781644,0.569,0.0,0.5,1.5339156587830007,50,0.0,0.8048973747301683,1.0,0.999999994050558,,
