benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
smoke_seed1,lstm,CftsConfeti,5,1,10.144290649127115,1.4653489068319152,0.4666666666666667,0.0,0.0,1.5122292802867836,0,0.0,0.9168007761776934,0.0,0.9388706013140432,0.0,0.0
smoke_seed1,lstm,CftsConfeti,6,1,10.747866730182349,1.4710258589239897,0.44666666666666666,0.0,0.0,1.3542573443625503,0,0.0,0.9188618105229368,0.0,0.9324230231699215,0.0,0.0
smoke_seed1,lstm,CftsConfeti,7,1,9.690874983813103,1.473980434548773,0.5266666666666666,0.0,0.0,1.533729612936904,0,0.0,0.9053356534294512,0.0,0.9417435337128225,0.0,0.0
smoke_seed1,lstm,CftsConfeti,8,1,10.226728375778423,1.4627788907413044,0.44666666666666666,0.0,0.0,1.436718034952494,0,0.0,0.9182639965204201,0.0,0.9348919277317584,0.0,0.0
smoke_seed1,lstm,CftsConfeti,9,1,9.707758489075161,1.5293249304004302,0.5266666666666666,0.0,0.06666666666666667,1.5966018123298298,0,0.0,0.9000521020050414,0.0,0.9389097455249751,0.0,0.0
smoke_seed1,lstm,CftsConfeti,10,0,3.447955643027449e-07,4.878775931954355e-08,1.0,1.0,1.0,1.4548159416962003,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,11,1,10.361106347957955,1.503820696792702,0.5066666666666667,0.0,0.03333333333333333,1.4757809968832598,0,0.0,0.9100124348995214,0.0,0.9338164957016489,0.0,0.0
smoke_seed1,lstm,CftsConfeti,12,1,10.655613608215049,1.5680041309079682,0.48,0.0,0.03333333333333333,1.4953869037167933,0,0.0,0.9167125519894579,0.0,0.9372278999185856,0.0,0.0
smoke_seed1,lstm,CftsConfeti,13,1,7.561322119543431,1.2488677178073293,0.62,0.0,0.03333333333333333,1.519039209416456,0,0.0,0.9114522055366586,0.0,0.9534876545789994,0.0,0.0
smoke_seed1,lstm,CftsConfeti,14,0,2.5819822006009976e-07,3.176392731951471e-08,1.0,1.0,1.0,1.5198158836193312,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,15,1,8.924709682769489,1.315861333989562,0.46,0.0,0.03333333333333333,1.4503518878955504,0,0.0,0.9257541513246019,0.0,0.9441529850710199,0.0,0.0
smoke_seed1,lstm,CftsConfeti,16,0,3.666233055975819e-07,4.746432558587319e-08,1.0,1.0,1.0,1.489620455351905,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,17,0,3.976421079974861e-07,6.053555633748175e-08,1.0,1.0,1.0,1.5053341633463533,29,1.0,1.0,1.0,1.0,0.0,0.0
smoke_seed1,lstm,CftsConfeti,18,1,10.243168480024838,1.4670071250934151,0.44,0.0,0.03333333333333333,1.4876937564590385,0,0.0,0.9150509183796947,0.0,0.937119704794973,0.0,0.0
smoke_seed1,lstm,CftsConfeti,19,1,9.615956635685652,1.327483046504325,0.46,0.0,0.03333333333333333,1.413521652122876,0,0.0,0.9123265409365483,0.0,0.9410259836225029,0.0,0.0
smoke_seed1,lstm,CftsCounts,0,1,14.78765479541458,1.6528021321803357,0.006666666666666667,0.0,0.0,1.360124208174517,0,0.0,0.99650707315797,0.0,0.9078466638795208,0.0,0.0
smoke_seed1,lstm,CftsCounts,1,1,14.916292149393122,1.5642307362263688,0.013333333333333334,0.0,0.0,1.4077435866702046,0,0.0,0.9966749917049408,0.0,0.9066857811187949,0.0,0.0
smoke_seed1,lstm,CftsCounts,2,1,15.462931145679256,1.780802151665481,0.006666666666666667,0.0,0.0,1.3387847544693212,0,0.0,0.9948597552526194,0.0,0.9069733846332377,0.0,0.0
smoke_seed1,lstm,CftsCounts,3,1,15.440634510489652,1.7257290486763963,0.013333333333333334,0.0,0.0,1.477806100199092,0,0.0,0.996428669916128,0.0,0.9048413889402486,0.0,0.0
smoke_seed1,lstm,CftsCounts,4,1,12.413174131146668,1.3909398714906358,0.0,0.0,0.0,1.4098083177520315,0,0.0,0.9944349014478437,0.0,0.9247227372752032,0.0,0.0
smoke_seed1,lstm,CftsCounts,5,1,15.554723583199529,1.6704615708275947,0.013333333333333334,0.0,0.0,1.4964467112342328,0,0.0,0.9948215742214677,0.0,0.9039195681933561,0.0,0.0
smoke_seed1,lstm,CftsCounts,6,1,15.90781385893142,1.6958544358489107,0.0,0.0,0.0,1.4174324446783044,0,0.0,0.9965770976823051,0.0,0.9040217816148989,0.0,0.0
smoke_seed1,lstm,CftsCounts,7,1,17.23798710050524,1.9172195385109159,0.013333333333333334,0.0,0.0,1.4889300721381786,0,0.0,0.9950975463997316,0.0,0.8968012619256339,0.0,0.0
smoke_seed1,lstm,CftsCounts,8,1,14.348807558958962,1.5791003404254007,0.0,0.0,0.0,1.4031089230136053,0,0.0,0.9963500466169627,0.0,0.9123807944280974,0.0,0.0
smoke_seed1,lstm,CftsCounts,9,1,18.55538307413083,2.0725560672712606,0.0,0.0,0.0,1.500366382938609,0,0.0,0.9891141239472514,0.0,0.8874844589629817,0.0,0.0
smoke_seed1,lstm,CftsCounts,10,1,16.21667332520896,1.8599091243944301,0.0,0.0,0.0,1.397190869726774,0,0.0,0.9949627056246008,0.0,0.9006342452530183,0.0,0.0
smoke_seed1,lstm,CftsCounts,11,1,15.969900969210132,1.776609446759796,0.02,0.0,0.0,1.5319150051205772,0,0.0,0.9917182526499055,0.0,0.9003816920659851,0.0,0.0
smoke_seed1,lstm,CftsCounts,12,1,16.026207841747254,1.890507055794194,0.02,0.0,0.0,1.3490095619081763,0,0.0,0.9956636995223198,0.0,0.9044795777871684,0.0,0.0
smoke_seed1,lstm,CftsCounts,13,1,16.164652691071275,1.8260329734771175,0.0,0.0,0.0,1.3078936581605904,0,0.0,0.9917483352057035,0.0,0.9032242112213684,0.0,0.0
