benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full,lstm,CftsCOMTE,96,1,0,31.01284145583135,3.962364201502566,0.9,0.9,0.0,1.6121211197029612,0.6510860344442138,0,0,100,0.0,0.7719012673103367,0.0,0.9685569289650137,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,97,1,0,31.681656162923105,3.990319515356897,0.902,0.9,0.02,1.4616752242365818,0.630736331437499,0,0,100,0.0,0.7693828472668172,0.0,0.9678352121821875,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,98,1,0,30.662942492372466,3.8510376626578835,0.9,0.9,0.0,1.5205569278910218,0.6530005440843274,0,0,100,0.0,0.772615935237083,0.0,0.9691968301972923,0.0,0.0,0.0,0.0
full,lstm,CftsCOMTE,99,1,0,33.37490907237917,4.092144482855791,0.9,0.9,0.0,1.6083089253345697,0.6121807280952435,0,0,100,0.0,0.7683324899232571,0.0,0.9546439972432572,0.0,0.0,0.0,0.0
full,lstm,CftsCels,0,1,0,0.8463007618737206,0.7821626872085009,0.98,0.1,0.94,1.0120717608547884,0.9988359807646837,92,0,5,0.0,0.7816118824585606,0.0,0.9891969041146449,0.0,0.0,0.0,0.0
full,lstm,CftsCels,1,1,0,0.5064353065713719,0.25616587419446396,0.984,0.6,0.88,1.5038417119684921,0.9985252988238772,87,0,13,0.0,0.8251728552242206,0.0,0.9959056756269873,0.0,0.0,0.0,0.0
full,lstm,CftsCels,2,1,0,1.2321760828509483,1.1678709600858714,0.983,0.1,0.96,1.0071821180962106,0.9949686252954617,96,0,4,0.0,0.9024030570514217,0.0,0.9701713454770144,0.0,0.0,0.0,0.0
full,lstm,CftsCels,3,0,0,0.00024229170553671624,0.00016779627633017928,1.0,1.0,1.0,1.8911714737859893,0.9711697068243155,99,1,0,nan,nan,nan,nan,0.0,0.0,,
full,lstm,CftsCels,4,1,0,0.18319464093211602,0.12932763258787872,0.987,0.3,0.94,1.144119367704328,0.9615988150685025,92,0,7,0.0,0.8404347833911867,0.0,0.9969063684716364,0.0,0.0,0.0,0.0
full,lstm,CftsCels,5,0,0,6.913351598058712e-06,1.4223867405829546e-06,1.0,1.0,1.0,1.63387136485291,0.9879208277897368,99,1,0,nan,nan,nan,nan,0.0,0.0,,
full,lstm,CftsCels,6,0,0,5.163717440081171e-06,2.505678155587121e-07,1.0,1.0,1.0,1.4158416629753854,0.9708541065906836,99,1,0,nan,nan,nan,nan,0.0,0.0,,
full,lstm,CftsCels,7,1,0,0.33257159688079513,0.26543390149020596,0.984,0.4,0.93,1.0958587919902234,0.9535341685966273,93,0,7,0.0,0.8980238755847129,0.0,0.9950667028445004,0.0,0.0,0.0,0.0
full,lstm,CftsCels,8,1,0,0.21632477901302835,0.15235796266215684,0.984,0.0,0.95,1.1134260648691,0.9984735757652543,95,0,5,0.0,0.9017582928999943,0.0,0.9954022264992005,0.0,0.0,0.0,0.0
full,lstm,CftsCels,9,0,0,0.002014680582864683,0.0012420019861203635,0.999,0.9,0.99,1.659472623486233,0.9699372755726833,96,0,1,0.0,0.8955312647398789,1.0,0.9998918474881229,0.0,0.0,,
full,lstm,CftsCels,10,0,0,7.525974028741323e-06,2.0296474469901713e-06,1.0,1.0,1.0,1.6643709228971317,0.9664672107218016,99,1,0,nan,nan,nan,nan,0.0,0.0,,
full,lstm,CftsCels,11,1,0,0.4182303675883194,0.34774705304758047,0.979,0.1,0.94,1.0657038762353828,0.940068240999465,94,0,6,0.0,0.8516889007981066,0.0,0.993048592727541,0.0,0.0,0.0,0.0
full,lstm,CftsCels,12,1,0,0.1673444476058131,0.11649122442090043,0.986,0.3,0.94,1.0589306926054785,0.9680770992017153,94,0,6,0.0,0.8513624824738925,0.0,0.9971773893988056,0.0,0.0,0.0,0.0
