benchmark,classifier,method,instance,validity,no_cf_found,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,scm_noise_plausibility,intervention_t,vacuous,do_complexity,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid,cf_faith_rollout_hard_given_valid,cf_faith_pearl_hard_given_valid
full_nl,lstm,CftsCOMTE,76,1,0,16.241977634696774,2.0494302711309116,0.9,0.9,0.0,1.1456178054511068,0.9804494745754412,0,0,100,0.0,0.8821215690292221,0.0,0.9838970488838589,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,77,1,0,16.728925987891273,2.1669499912179253,0.9,0.9,0.0,1.109756667126177,0.961290148977197,0,0,100,0.0,0.8828525459740614,0.0,0.9834703859348596,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,78,1,0,17.223637215370065,2.151179089862561,0.9,0.9,0.0,1.0120780012533621,0.9887109805589076,0,0,100,0.0,0.8737438533274363,0.0,0.982929091604077,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,79,1,0,15.718850292876386,2.0196878688153586,0.9,0.9,0.0,1.0860760328184076,0.9661140996509018,0,0,100,0.0,0.8706786207640436,0.0,0.984520937996286,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,80,1,0,15.58037828458508,2.054374335111371,0.9,0.9,0.0,1.2962491664399078,0.9966445807874488,0,0,100,0.0,0.8800928986624625,0.0,0.9847952384926866,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,81,1,0,16.30765570920393,2.175242801876183,0.9,0.9,0.0,1.0529508390979194,0.9886324734813444,0,0,100,0.0,0.8748677988653021,0.0,0.9838303794012708,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,82,1,0,15.086335093279622,1.9858522683881854,0.9,0.9,0.0,1.2130684062363921,0.9937150736063024,0,0,100,0.0,0.8798169995890235,0.0,0.9850495149376705,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,83,1,0,16.756895928762663,2.1486477084242064,0.9,0.9,0.0,1.1365549978194998,0.9791530577077512,0,0,100,0.0,0.8705865966657986,0.0,0.9833982305657931,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,84,1,0,17.402923208444808,2.376210872227955,0.901,0.9,0.01,1.0754202125597103,0.9746617363183532,0,0,100,0.0,0.8762312030277031,0.0,0.9828080470114668,0.0,0.0,0.0,0.0
full_nl,lstm,CftsCOMTE,85,1,0,13.221789747332291,1.6406149140947797,0.9,0.9,0.0,1.1386171316362066,0.9292743132791248,0,0,100,0.0,0.8865892405132578,0.0,0.9869109014858091,0.0,0.0,0.0,0.0
