benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_seed2,lstm,CftsCels,27,0,4.525040039945712e-06,2.3122641845037244e-07,1.0,1.0,1.0,1.4256686891407935,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,28,0,4.861387453548947e-06,2.521606208355193e-07,1.0,1.0,1.0,1.4290165913734278,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,29,0,0.000103757203388229,8.901062002593552e-05,1.0,1.0,1.0,1.9980080130133637,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,30,0,0.0026687759090310956,0.0012333916032079655,0.999,0.9,0.99,1.6552675121899114,91,0,0.0,0.8087142315348271,0.0,0.9998945419299544,0.0,0.0
full_seed2,lstm,CftsCels,31,0,0.0067008481772992115,0.0016356513621010754,1.0,1.0,1.0,1.577992814407085,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,32,1,0.284466499851051,0.22190187464346517,0.983,0.1,0.95,1.0426605222170604,95,0,0.0,0.9020857157943598,0.0,0.9943714157736293,0.0,0.0
full_seed2,lstm,CftsCels,33,0,3.3268146394531406e-05,2.8923859209593028e-05,1.0,1.0,1.0,1.983957288176238,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,34,1,0.3136118942494433,0.2743318250678891,0.989,0.2,0.96,1.0099171665600417,93,0,0.0,0.8753583225377313,0.0,0.9955573721913231,0.0,0.0
full_seed2,lstm,CftsCels,35,0,2.2882617127336323e-05,1.898491433567065e-05,1.0,1.0,1.0,1.9672527636258612,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,36,0,0.005847034262072758,0.001852403844929874,0.999,0.9,0.99,1.6040193862424919,71,0,0.0,0.8299442620710723,1.0,0.9999402143882512,0.0,0.0
full_seed2,lstm,CftsCels,37,1,1.069752462202851,0.9772717186252295,0.982,0.1,0.95,1.0397306064208467,94,0,0.0,0.8957043439042977,0.0,0.9821515138693611,0.0,0.0
full_seed2,lstm,CftsCels,38,0,4.552284996910193e-06,2.3786390498512967e-07,1.0,1.0,1.0,1.443885774353406,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,39,1,0.3449149102434937,0.2477905526048862,0.97,0.0,0.94,1.0518056360921633,94,0,0.0,0.8849484861751442,0.0,0.9944487232401862,0.0,0.0
full_seed2,lstm,CftsCels,40,1,0.3785623580105925,0.327039626735374,0.984,0.2,0.96,1.029864014844131,96,0,0.0,0.9210269044282018,0.0,0.9909493470300823,0.0,0.0
full_seed2,lstm,CftsCels,41,1,0.5673098474058866,0.5327550484627517,0.989,0.5,0.96,1.0215839653628676,94,0,0.0,0.9111707391444696,0.0,0.9906775162311483,0.0,0.0
full_seed2,lstm,CftsCels,42,1,1.4082175531225098,0.3834831907375919,0.951,0.0,0.87,1.2313223810285248,85,0,0.0,0.8459039860090519,0.0,0.9904818981932515,0.0,0.0
full_seed2,lstm,CftsCels,43,0,0.006729372015478916,0.0015109783265588221,1.0,1.0,1.0,1.6285525068854196,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,44,0,4.399376772821692e-06,2.227371539488955e-07,1.0,1.0,1.0,1.4498900832145878,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,45,0,4.776752941347301e-06,2.4096645510860145e-07,1.0,1.0,1.0,1.4171129111305554,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,46,1,0.2525513046713423,0.17007812770646483,0.972,0.0,0.94,1.1144384840573969,93,0,0.0,0.8540961093715697,0.0,0.9963148827280871,0.0,0.0
full_seed2,lstm,CftsCels,47,1,1.3840313506258053,1.1028120167950173,0.978,0.1,0.93,1.1430679094157594,93,0,0.0,0.8521303722314304,0.0,0.9802926023959262,0.0,0.0
full_seed2,lstm,CftsCels,48,0,4.134178434093061e-06,2.0867475969913388e-07,1.0,1.0,1.0,1.3887016112384685,99,1,nan,nan,nan,nan,0.0,0.0
full_seed2,lstm,CftsCels,49,1,0.43645074489944413,0.213535292935883,0.965,0.0,0.92,1.2201014382410154,92,0,0.0,0.8967465645149872,0.0,0.9942781729864532,0.0,0.0
full_seed2,lstm,CftsCOMTE,0,1,155.99058594572108,7.683417916219434,0.336,0.0,0.2,0.8584413581776419,16,0,0.0,0.7549738795373835,0.0,0.8305117442511899,0.0,0.0
full_seed2,lstm,CftsCOMTE,1,1,136.60005175396037,6.453841350776261,0.351,0.0,0.24,0.8827291897427852,20,0,0.0,0.769332665230438,0.0,0.8430275537750415,0.0,0.0
full_seed2,lstm,CftsCOMTE,2,1,4479.76595359758,199.404146605332,0.014,0.0,0.0,0.4096647179328204,0,0,0.0,0.01110810844677456,0.0,0.011336088537582174,0.0,0.0
