benchmark,classifier,method,instance,validity,proximity_l1,proximity_l2,sparsity,sparsity_channels,sparsity_timepoints,trsi,intervention_t,vacuous,cf_faith_rollout_hard,cf_faith_rollout_soft,cf_faith_pearl_hard,cf_faith_pearl_soft,cf_faith_rollout_hard_valid,cf_faith_pearl_hard_valid
full_nl_seed0,lstm,CftsCOMTE,24,1,105.19578178609032,5.748266881527093,0.421,0.0,0.29,0.6083935508834614,27,0,0.0,0.8130000514255659,0.0,0.8658085099375313,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,25,1,84.17449852354233,3.547082867773852,0.239,0.0,0.1,0.4521046634627848,5,0,0.0,0.8609275061043258,0.0,0.915210608674616,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,26,1,114.06070158381783,5.665217304176403,0.342,0.0,0.24,0.6442871850307299,24,0,0.0,0.8131808103078547,0.0,0.8606539556492974,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,27,1,83.56851904259767,3.5460384906776055,0.242,0.0,0.11,0.5701925401946867,9,0,0.0,0.8626217630459734,0.0,0.912265583642602,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,28,1,76.8782639531921,4.01539308106436,0.387,0.0,0.28,0.6124256541393217,26,0,0.0,0.8469686001730052,0.0,0.9013328577807534,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,29,1,110.09866301658737,5.075101085058924,0.294,0.0,0.19,0.49333288769661354,13,0,0.0,0.8340446476152071,0.0,0.8811347705895191,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,30,1,77.49221895889927,3.404955242033917,0.258,0.0,0.07,0.531533120892566,6,0,0.0,0.8627339391313937,0.0,0.920873448731386,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,31,1,72.5071338746106,3.261591030022462,0.295,0.0,0.14,0.6208644626504061,13,0,0.0,0.8558074849474019,0.0,0.9200458609211427,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,32,1,86.52244576906908,3.6024342043303923,0.189,0.0,0.05,0.6017145233256955,0,0,0.0,0.8581904148993754,0.0,0.9171169457122176,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,33,1,75.41133006158125,3.3542749336874893,0.291,0.0,0.12,0.5101328253635065,9,0,0.0,0.8611451960288843,0.0,0.9204760005879353,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,34,1,115.63539366044503,5.123366282686033,0.234,0.0,0.07,0.5248339249536965,5,0,0.0,0.8421530702445365,0.0,0.8854017526363468,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,35,1,110.56355050335281,5.023476706234372,0.261,0.0,0.1,0.48169380411558727,9,0,0.0,0.8303829074484862,0.0,0.885596633307559,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,36,1,76.48013463929806,3.392406979184429,0.309,0.0,0.15,0.5853571850374327,9,0,0.0,0.8587377232334532,0.0,0.9193945055177009,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,37,1,100.99428786561369,4.587045278672722,0.267,0.0,0.12,0.4645293461800437,11,0,0.0,0.8311221125106746,0.0,0.8927309663729879,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,38,1,74.18386173898132,3.323506899536864,0.301,0.0,0.12,0.7413154454614763,11,0,0.0,0.8613645367643995,0.0,0.9200317187690709,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,39,1,78.62975100882839,3.438056075874593,0.29,0.0,0.14,0.530737655876934,12,0,0.0,0.8690517805857981,0.0,0.9145295658676992,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,40,1,187.6923353864615,8.382994959514072,0.216,0.0,0.07,0.490716453806869,5,0,0.0,0.7841028187937086,0.0,0.8207255285013764,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,41,1,79.81191940338454,4.464629706876657,0.324,0.0,0.17,0.6573103944319372,14,0,0.0,0.8414943389369558,0.0,0.9113771290799874,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,42,1,116.98205832823355,5.786602365608956,0.34,0.0,0.22,0.558509627803574,19,0,0.0,0.8202146402549418,0.0,0.8655260437576703,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,43,1,84.56273931445146,3.5616896333488883,0.222,0.0,0.08,0.5382393048417418,6,0,0.0,0.8552032356610889,0.0,0.9139734298459931,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,44,1,95.83688050033751,4.513127537176878,0.298,0.0,0.14,0.6677186798613545,14,0,0.0,0.8398685698788072,0.0,0.8945557605598843,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,45,1,79.92910913511548,3.4632708203072458,0.291,0.0,0.17,0.5628286844556574,15,0,0.0,0.8523516286974057,0.0,0.9102585504364976,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,46,1,88.35419609284682,3.6618902804388767,0.228,0.0,0.09,0.5879193251895684,9,0,0.0,0.8616959426439951,0.0,0.9074779530486502,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,47,1,76.70733146895141,4.156259457373737,0.381,0.0,0.28,0.6373310251146633,27,0,0.0,0.8387377740245545,0.0,0.9002661309938444,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,48,1,82.3091254201516,3.52900314114868,0.28,0.0,0.13,0.7983345250741638,9,0,0.0,0.8550459174241273,0.0,0.91352664380322,0.0,0.0
full_nl_seed0,lstm,CftsCOMTE,49,1,66.11564637950734,3.140808785807469,0.374,0.0,0.25,0.6453644746608952,21,0,0.0,0.8473436523166387,0.0,0.919722801531026,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,0,1,79.65406175604889,4.448541612652709,0.483,0.0,0.0,1.365353683392885,0,0,0.0,0.89815129655472,0.0,0.9240303238689995,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,1,1,81.15038634826377,4.668653692617955,0.505,0.0,0.0,1.3046166583883096,0,0,0.0,0.890917693062473,0.0,0.92230734909315,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,2,1,87.34535302696641,4.822336850408108,0.462,0.0,0.0,1.3817121834519406,0,0,0.0,0.8954718442029013,0.0,0.9169146962525119,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,3,0,2.5778517884372278e-06,1.330218690567242e-07,1.0,1.0,1.0,1.4393873938281985,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,4,1,76.5480724858598,4.304491414382692,0.492,0.0,0.0,1.4420868297448233,0,0,0.0,0.8918967980247009,0.0,0.9267700644955633,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,5,0,2.6354937275327797e-06,1.3335445201363513e-07,1.0,1.0,1.0,1.391921220911752,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,6,0,2.6104236917688477e-06,1.3030362677527189e-07,1.0,1.0,1.0,1.4656214405701968,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,7,0,2.5759661857298333e-06,1.2816772954215218e-07,1.0,1.0,1.0,1.4150236267429812,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,8,1,81.3694453635072,4.615035913935284,0.484,0.0,0.0,1.3948540464684,0,0,0.0,0.8903303627752188,0.0,0.9227869613801438,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,9,0,2.5219794282968326e-06,1.256900123461615e-07,1.0,1.0,1.0,1.4169938583434538,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,10,1,80.9474481773191,4.649014087882274,0.505,0.0,0.0,1.3926699957336246,0,0,0.0,0.8891430110324863,0.0,0.9227004020338155,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,11,0,2.697514309634233e-06,1.3468555775653634e-07,1.0,1.0,1.0,1.4164196669871516,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,12,1,80.22284857219452,4.52907434638534,0.488,0.0,0.0,1.3654728681364194,0,0,0.0,0.8924952910195634,0.0,0.923333156617227,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,13,1,75.4075659872387,4.315559935119974,0.502,0.0,0.01,1.4165115351698694,0,0,0.0,0.8942279154353938,0.0,0.9280472026455853,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,14,1,82.34813034320845,4.6319284509734695,0.473,0.0,0.0,1.3876605553934438,0,0,0.0,0.8959225151033945,0.0,0.9209895180503322,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,15,1,75.23218069721082,4.41574579629229,0.518,0.0,0.0,1.4189133983095394,0,0,0.0,0.8964099757693548,0.0,0.928877688054527,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,16,1,83.03544107414442,4.859549003328804,0.509,0.0,0.0,1.3679973489964594,0,0,0.0,0.8946779087284346,0.0,0.9204457072038527,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,17,1,79.5171989040551,4.595488794357681,0.514,0.0,0.0,1.36517758885419,0,0,0.0,0.891310285596192,0.0,0.9237135865137107,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,18,1,78.75155750715547,4.612810025235522,0.503,0.0,0.0,1.3439848227228128,0,0,0.0,0.8950039069865704,0.0,0.9244255100574919,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,19,0,2.7262873922235045e-06,1.3947014954720036e-07,1.0,1.0,1.0,1.4933282088398785,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,20,1,78.59213286068248,4.642091301093824,0.509,0.0,0.0,1.3763243959842388,0,0,0.0,0.8937043951009119,0.0,0.9246846528455438,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,21,0,2.7318659595321204e-06,1.356950619079601e-07,1.0,1.0,1.0,1.460064542234615,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,22,0,2.5331891438809886e-06,1.3218831746599997e-07,1.0,1.0,1.0,1.4045575168046982,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,23,1,76.49624379229928,4.520315523979219,0.517,0.0,0.0,1.4060447282478827,0,0,0.0,0.8913199621936094,0.0,0.9270135831231259,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,24,0,2.492767144663538e-06,1.23218599911443e-07,1.0,1.0,1.0,1.4354224305474452,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,25,1,80.79191213399292,4.593204208337114,0.51,0.0,0.0,1.386827233790749,0,0,0.0,0.8938582394688344,0.0,0.9224903295126446,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,26,0,2.5039163067244524e-06,1.266673650417337e-07,1.0,1.0,1.0,1.5098585530288298,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,27,1,77.60620847676671,4.377785382226085,0.497,0.0,0.0,1.3340764319392608,0,0,0.0,0.8975488868932398,0.0,0.9257315468313172,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,28,0,2.516767051798964e-06,1.3051095035118386e-07,1.0,1.0,1.0,1.481296213136603,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,29,1,83.22475684816759,4.62542216566514,0.485,0.0,0.0,1.3948245838299929,0,0,0.0,0.8938687164068161,0.0,0.9201367401517582,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,30,1,84.52359237203092,4.7719175047327,0.482,0.0,0.0,1.2997838883121617,0,0,0.0,0.8953803277392676,0.0,0.919547546403274,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,31,1,90.32069466723922,4.975969391675519,0.474,0.0,0.0,1.3692382027939112,0,0,0.0,0.8968583978464102,0.0,0.9139243684054266,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,32,1,81.37180292424912,4.754230004650373,0.509,0.0,0.0,1.2948130382819125,0,0,0.0,0.8920143958600167,0.0,0.9220483912589686,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,33,1,79.57851101536797,4.7441422972157055,0.518,0.0,0.01,1.3806480659499085,0,0,0.0,0.8910725688958949,0.0,0.9246093055416551,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,34,0,2.4111842579989558e-06,1.185222571231738e-07,1.0,1.0,1.0,1.4382952639767446,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,35,0,79.52898399919485,4.647310302790184,0.521,0.0,0.0,1.3613691375012147,0,0,0.0,0.8917855081349486,0.0,0.9241611956291287,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,36,1,83.662125934208,4.748052281928509,0.503,0.0,0.0,1.3320615950891235,0,0,0.0,0.8911918843406318,0.0,0.9210775634405621,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,37,1,77.07970745803078,4.435614886686766,0.499,0.0,0.0,1.41479745300689,0,0,0.0,0.8909258373017409,0.0,0.9264382462790138,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,38,1,84.79819321178508,4.7891389438206975,0.478,0.0,0.0,1.380144738554157,0,0,0.0,0.8968616100501353,0.0,0.9188680824432676,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,39,1,74.47570011910486,4.411449607140785,0.516,0.0,0.0,1.36771288742273,0,0,0.0,0.8929327537652554,0.0,0.928506527854486,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,40,1,87.15581968081086,4.982400776089878,0.49,0.0,0.0,1.3161251611935372,0,0,0.0,0.8950565919238579,0.0,0.9166094083674706,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,41,0,2.6000488797255257e-06,1.3002253314031323e-07,1.0,1.0,1.0,1.447237505133889,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,42,1,77.8358068258659,4.595610029536133,0.515,0.0,0.0,1.367908033577992,0,0,0.0,0.8955301207626223,0.0,0.9254306806038659,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,43,1,76.23188605820525,4.547755844133061,0.502,0.0,0.0,1.3657270089713,0,0,0.0,0.8968679236690853,0.0,0.9268428211612423,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,44,0,2.4654111953576006e-06,1.298764112982457e-07,1.0,1.0,1.0,1.4735581395850514,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,45,0,2.5771389814948503e-06,1.2697024231074702e-07,1.0,1.0,1.0,1.392397255856148,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,46,1,83.08245622851291,4.743707195302908,0.496,0.0,0.0,1.3920198451876338,0,0,0.0,0.8898281045179369,0.0,0.920935785059852,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,47,1,76.47065608791563,4.600012494281985,0.517,0.0,0.0,1.3674097780604875,0,0,0.0,0.8912303945003914,0.0,0.9269217797519183,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,48,1,82.5877655490788,4.815734653058732,0.497,0.0,0.0,1.3758340465411651,0,0,0.0,0.8928472623828732,0.0,0.9209096469228684,0.0,0.0
full_nl_seed0,lstm,CftsConfeti,49,1,75.21920845796087,4.628788760306897,0.558,0.0,0.0,1.371809577960685,0,0,0.0,0.8914838727795528,0.0,0.927825380062077,0.0,0.0
full_nl_seed0,lstm,CftsWachter,0,1,95.19961593227204,4.889329260870371,0.023,0.0,0.0,1.0923493217063303,0,0,0.0,0.9059812355447615,0.0,0.9097379286252161,0.0,0.0
full_nl_seed0,lstm,CftsWachter,1,1,128.2445372236759,5.87650250118452,0.017,0.0,0.0,1.0722156085046746,0,0,0.0,0.9017949693705295,0.0,0.8803216954286698,0.0,0.0
full_nl_seed0,lstm,CftsWachter,2,0,690.8362637976409,54.64539881144413,0.556,0.0,0.4,0.41938776060641497,38,0,0.0,0.3092208354335087,0.0,0.32816376808965725,0.0,0.0
full_nl_seed0,lstm,CftsWachter,3,1,161.75376791562917,6.745244013434973,0.005,0.0,0.0,1.0403274840536043,0,0,0.0,0.8988950611675297,0.0,0.8519450203181888,0.0,0.0
full_nl_seed0,lstm,CftsWachter,4,1,99.29340179019019,5.005421473769974,0.026,0.0,0.0,1.111514627984429,0,0,0.0,0.9055010694746729,0.0,0.9067747993877996,0.0,0.0
full_nl_seed0,lstm,CftsWachter,5,1,166.64682638965195,7.108202926872744,0.01,0.0,0.0,1.043225392169827,0,0,0.0,0.8898109915913991,0.0,0.8477769466463178,0.0,0.0
full_nl_seed0,lstm,CftsWachter,6,1,90.30102037956753,4.864815298296201,0.029,0.0,0.0,1.133537226780436,0,0,0.0,0.8959885038839153,0.0,0.9139077350524075,0.0,0.0
full_nl_seed0,lstm,CftsWachter,7,1,69.97610974975393,4.627983428294023,0.068,0.0,0.0,1.0829823007700186,0,0,0.0,0.8739703537710943,0.0,0.9327699486638102,0.0,0.0
full_nl_seed0,lstm,CftsWachter,8,1,170.85598988167266,7.1295153003113425,0.008,0.0,0.0,1.0270173073153754,0,0,0.0,0.8914078904045895,0.0,0.8448743949362446,0.0,0.0
full_nl_seed0,lstm,CftsWachter,9,1,158.14397597318265,6.614949958863159,0.008,0.0,0.0,1.079233814139501,0,0,0.0,0.8973830217407986,0.0,0.8560870452470617,0.0,0.0
full_nl_seed0,lstm,CftsWachter,10,1,85.45438021667297,4.7921701739655225,0.032,0.0,0.0,1.120860375344013,0,0,0.0,0.8969579189925178,0.0,0.9183660248475628,0.0,0.0
full_nl_seed0,lstm,CftsWachter,11,1,99.19431439088072,5.331716425512306,0.029,0.0,0.0,1.059132374373667,0,0,0.0,0.8955582706108309,0.0,0.9058910801643686,0.0,0.0
full_nl_seed0,lstm,CftsWachter,12,1,157.5414148517506,6.806629062405507,0.009,0.0,0.0,1.0690786448564045,0,0,0.0,0.8953467273308275,0.0,0.8549675035371178,0.0,0.0
full_nl_seed0,lstm,CftsWachter,13,1,152.66560002746908,6.446912619605302,0.012,0.0,0.0,1.0973825436899818,0,0,0.0,0.8988701124464981,0.0,0.860956275418757,0.0,0.0
full_nl_seed0,lstm,CftsWachter,14,1,157.6431852535752,6.58026428167989,0.008,0.0,0.0,1.070069066505364,0,0,0.0,0.8996657732387487,0.0,0.8570479972397076,0.0,0.0
full_nl_seed0,lstm,CftsWachter,15,1,169.16313667679273,7.042806018269949,0.003,0.0,0.0,1.025655268366816,0,0,0.0,0.8882914579114572,0.0,0.8467294755927688,0.0,0.0
full_nl_seed0,lstm,CftsWachter,16,1,80.90163447027857,4.691273433533126,0.048,0.0,0.0,1.0843872560368493,0,0,0.0,0.8921504992106191,0.0,0.9237694267531452,0.0,0.0
full_nl_seed0,lstm,CftsWachter,17,1,159.55951202714064,6.771259566104919,0.007,0.0,0.0,1.032142325066965,0,0,0.0,0.8925296829392595,0.0,0.8539281674029258,0.0,0.0
full_nl_seed0,lstm,CftsWachter,18,1,152.2072541999141,6.541584742403114,0.009,0.0,0.0,1.0483125921163177,0,0,0.0,0.8971213198677723,0.0,0.8597498286573627,0.0,0.0
full_nl_seed0,lstm,CftsWachter,19,1,139.02626558220817,6.3034184285071095,0.011,0.0,0.0,1.0228432441965947,0,0,0.0,0.9003664689396842,0.0,0.8713144373690982,0.0,0.0
full_nl_seed0,lstm,CftsWachter,20,1,118.4726376036722,5.641240043159674,0.017,0.0,0.0,1.0976931334750633,0,0,0.0,0.9050344780019682,0.0,0.8893457974586949,0.0,0.0
full_nl_seed0,lstm,CftsWachter,21,1,76.53677236977205,4.510761077731805,0.046,0.0,0.0,1.1314041695997283,0,0,0.0,0.8887648702700798,0.0,0.9265962090464216,0.0,0.0
full_nl_seed0,lstm,CftsWachter,22,1,166.08196028780804,7.095241307271355,0.008,0.0,0.0,1.0295897367643956,0,0,0.0,0.8944704565380606,0.0,0.8479151041949132,0.0,0.0
full_nl_seed0,lstm,CftsWachter,23,1,171.05981263822324,7.2597391425005755,0.011,0.0,0.0,1.018604430566847,0,0,0.0,0.8849445502947483,0.0,0.846218407784075,0.0,0.0
full_nl_seed0,lstm,CftsWachter,24,1,104.0121667831794,5.240773742147643,0.028,0.0,0.0,1.0474752510312322,0,0,0.0,0.9043840445088093,0.0,0.9018969996790137,0.0,0.0
full_nl_seed0,lstm,CftsWachter,25,1,163.01455689894203,6.800708016784328,0.007,0.0,0.0,1.0334812465232754,0,0,0.0,0.8979532748296616,0.0,0.8503197473505401,0.0,0.0
full_nl_seed0,lstm,CftsWachter,26,1,166.5477184253694,7.0273812953867125,0.007,0.0,0.0,1.078683610942964,0,0,0.0,0.8954292594581402,0.0,0.8484310594284583,0.0,0.0
full_nl_seed0,lstm,CftsWachter,27,1,163.56936173404267,6.87492694136953,0.004,0.0,0.0,1.038928519084152,0,0,0.0,0.8904326202114328,0.0,0.8524571228523754,0.0,0.0
full_nl_seed0,lstm,CftsWachter,28,1,100.5634708925322,5.245858994237681,0.026,0.0,0.0,1.1312087968388502,0,0,0.0,0.9031323148928655,0.0,0.9045113063298753,0.0,0.0
full_nl_seed0,lstm,CftsWachter,29,1,161.43619385199145,6.822017318853317,0.006,0.0,0.0,1.0304334105729134,0,0,0.0,0.8970622724852405,0.0,0.8518966758852692,0.0,0.0
full_nl_seed0,lstm,CftsWachter,30,1,166.90400775230597,7.088881673672803,0.018,0.0,0.0,1.0255490979663948,0,0,0.0,0.8908797906979925,0.0,0.8480799801834438,0.0,0.0
full_nl_seed0,lstm,CftsWachter,31,1,159.88195142149974,6.784250518464627,0.011,0.0,0.0,1.0331247366382874,0,0,0.0,0.8962007614941743,0.0,0.8533161093210234,0.0,0.0
full_nl_seed0,lstm,CftsWachter,32,1,161.31490190987435,6.741527350606554,0.008,0.0,0.0,1.088361023819816,0,0,0.0,0.8957469957638982,0.0,0.8526840065023422,0.0,0.0
full_nl_seed0,lstm,CftsWachter,33,1,97.15479402291857,5.1236557850869575,0.033,0.0,0.0,1.0570313795895625,0,0,0.0,0.8978866696321877,0.0,0.9084412438918208,0.0,0.0
full_nl_seed0,lstm,CftsWachter,34,1,165.9916493222845,6.970752937040753,0.013,0.0,0.0,0.9947702914456301,0,0,0.0,0.8921041980194749,0.0,0.8487512363986134,0.0,0.0
full_nl_seed0,lstm,CftsWachter,35,1,168.23771423566444,7.148930946298237,0.006,0.0,0.0,1.0298346900429123,0,0,0.0,0.8936942307346314,0.0,0.8465812688516666,0.0,0.0
full_nl_seed0,lstm,CftsWachter,36,1,104.08448981928638,5.104937383012393,0.019,0.0,0.0,1.092614463939151,0,0,0.0,0.9001909073988499,0.0,0.9021055606522475,0.0,0.0
full_nl_seed0,lstm,CftsWachter,37,1,162.12517511152743,6.903911585508011,0.007,0.0,0.0,1.0598341682481802,0,0,0.0,0.8974309112992767,0.0,0.8520320064489334,0.0,0.0
full_nl_seed0,lstm,CftsWachter,38,1,114.77982411749153,5.451042580821431,0.025,0.0,0.0,1.0384305079539864,0,0,0.0,0.9030539751991705,0.0,0.8928648850642041,0.0,0.0
full_nl_seed0,lstm,CftsWachter,39,1,161.14969501684538,6.803962422113276,0.011,0.0,0.0,1.0826660108375057,0,0,0.0,0.893918041752894,0.0,0.8533462544113983,0.0,0.0
full_nl_seed0,lstm,CftsWachter,40,1,162.67878132659345,6.826626233277684,0.009,0.0,0.0,1.0764690390710907,0,0,0.0,0.8925752103611052,0.0,0.8508758287263722,0.0,0.0
full_nl_seed0,lstm,CftsWachter,41,1,97.45244463028328,5.226762665697121,0.023,0.0,0.0,1.0996708515292277,0,0,0.0,0.8935840641723661,0.0,0.908372488684648,0.0,0.0
full_nl_seed0,lstm,CftsWachter,42,1,159.5723834524862,6.7035123895041275,0.009,0.0,0.0,1.0312151919217734,0,0,0.0,0.8999410909612042,0.0,0.8537660466392286,0.0,0.0
full_nl_seed0,lstm,CftsWachter,43,1,153.3296799505107,6.565216582486071,0.006,0.0,0.0,1.0973691841459425,0,0,0.0,0.8966388200079483,0.0,0.8593197426824823,0.0,0.0
full_nl_seed0,lstm,CftsWachter,44,1,169.77110267083566,7.243496417008863,0.005,0.0,0.0,1.0164270326189015,0,0,0.0,0.8905709811342175,0.0,0.8449108364539396,0.0,0.0
full_nl_seed0,lstm,CftsWachter,45,1,104.2743747429349,5.15233815802531,0.029,0.0,0.0,1.1148265945828457,0,0,0.0,0.9046495231611836,0.0,0.9018376138071336,0.0,0.0
full_nl_seed0,lstm,CftsWachter,46,1,157.8301755803808,6.688658813185466,0.008,0.0,0.0,1.081770524651111,0,0,0.0,0.8957543613996515,0.0,0.8554952520397772,0.0,0.0
full_nl_seed0,lstm,CftsWachter,47,1,158.86142357798408,6.840564021582253,0.01,0.0,0.0,1.067362289979169,0,0,0.0,0.8944658302197263,0.0,0.8549089426582853,0.0,0.0
full_nl_seed0,lstm,CftsWachter,48,1,149.84098275706123,6.654776065149997,0.011,0.0,0.0,1.1150239485978064,0,0,0.0,0.9006396865496373,0.0,0.8616775746400637,0.0,0.0
full_nl_seed0,lstm,CftsWachter,49,1,163.87593494013797,6.9811428095086745,0.005,0.0,0.0,1.0262201572114802,0,0,0.0,0.894157566172531,0.0,0.8510551959847115,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,0,0,4.008271873730783e-06,1.841059857891458e-07,1.0,1.0,1.0,1.2350709247600569,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,1,0,4.8212808302543556e-06,2.7802844899090556e-07,1.0,1.0,1.0,1.1951160289451415,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,2,0,4.477415998250297e-06,2.386310885513265e-07,1.0,1.0,1.0,1.216525495902344,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,3,0,4.374350827826123e-06,2.2380575980069944e-07,1.0,1.0,1.0,1.194746811434182,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,4,0,4.013447477371323e-06,1.8640823363186467e-07,1.0,1.0,1.0,1.2309206673475719,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,5,0,4.427885776777003e-06,2.1756849688092105e-07,1.0,1.0,1.0,1.1323588579672548,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,6,0,4.355856215488858e-06,2.268053981160562e-07,1.0,1.0,1.0,1.1108376468959829,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,7,0,4.312375383350511e-06,2.0944885836347782e-07,1.0,1.0,1.0,1.168284540421352,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,8,0,4.27802450838656e-06,2.0169852048971005e-07,1.0,1.0,1.0,1.2896052149150021,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,9,0,4.006106506525362e-06,1.9263714207357012e-07,1.0,1.0,1.0,1.2129850962223203,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,10,0,4.452326272924752e-06,2.225004350481863e-07,1.0,1.0,1.0,1.219036092442215,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,11,0,4.635649754072824e-06,2.2665319101190858e-07,1.0,1.0,1.0,1.1115418752320492,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,12,0,4.630527251883471e-06,2.4473134311823695e-07,1.0,1.0,1.0,1.1462901926314792,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,13,0,4.355383981957065e-06,2.2173869756008056e-07,1.0,1.0,1.0,1.2131881403701532,99,1,nan,nan,nan,nan,0.0,0.0
full_nl_seed0,lstm,PearlCARLA,14,0,4.449901571771785e-06,2.2415813643081023e-07,1.0,1.0,1.0,1.2060540894992595,99,1,nan,nan,nan,nan,0.0,0.0
